timestamp_s,lap_number,lap_time_s,acc_current_lap_ms,acc_last_lap_ms,acc_best_lap_ms,completed_laps,sector_index,last_sector_ms,is_valid_lap,speed_kmh,throttle,brake,steering,rpm,gear,normalized_position,world_x,world_y,world_z
0.0032162999996216968,0,,253322,145267,145127,5,1,41597,False,0.0,0.0,0.0,0.0,0,0,0.9230087399482727,-985.6525268554688,3.1536824703216553,-1431.4215087890625
3.6112271000019973,0,,256892,145267,145127,5,1,41597,False,0.0032608062028884888,0.0,1.0,0.0,1885,1,0.9230087399482727,-985.6500854492188,3.153526782989502,-1431.4200439453125
3.622388800009503,0,,256940,145267,145127,5,1,41597,False,0.0036694055888801813,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6500854492188,3.15352725982666,-1431.4200439453125
3.634864600011497,0,,256952,145267,145127,5,1,41597,False,0.004800012800842524,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6500244140625,3.153522253036499,-1431.4200439453125
3.6459055000013905,0,,256952,145267,145127,5,1,41597,False,0.0039161513559520245,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6500244140625,3.153522253036499,-1431.4200439453125
3.6569102000066778,0,,256972,145267,145127,5,1,41597,False,0.004672300536185503,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6500244140625,3.15352463722229,-1431.4200439453125
3.6679151999996975,0,,256982,145267,145127,5,1,41597,False,0.0038640492130070925,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6500244140625,3.1535227298736572,-1431.419921875
3.6790212000050815,0,,256995,145267,145127,5,1,41597,False,0.00474527757614851,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6500244140625,3.1535232067108154,-1431.419921875
3.690083500012406,0,,257005,145267,145127,5,1,41597,False,0.003826168132945895,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6500244140625,3.153521776199341,-1431.419921875
3.7008292000100482,0,,257017,145267,145127,5,1,41597,False,0.0034543953370302916,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6499633789062,3.153522253036499,-1431.419921875
3.7120135000004666,0,,257027,145267,145127,5,1,41597,False,0.003867031540721655,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6499633789062,3.1535208225250244,-1431.419921875
3.722955900011584,0,,257037,145267,145127,5,1,41597,False,0.003449292853474617,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6499633789062,3.1535212993621826,-1431.419921875
3.7345723000034923,0,,257047,145267,145127,5,1,41597,False,0.003850688459351659,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6499633789062,3.1535184383392334,-1431.419921875
3.745537599999807,0,,257057,145267,145127,5,1,41597,False,0.0034612028393894434,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6499633789062,3.15351939201355,-1431.419921875
3.756644100008998,0,,257070,145267,145127,5,1,41597,False,0.003848277498036623,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6499633789062,3.153519868850708,-1431.419921875
3.76788190001389,0,,257090,145267,145127,5,1,41597,False,0.003460295032709837,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6499633789062,3.1535189151763916,-1431.419921875
3.7790843000111636,0,,257090,145267,145127,5,1,41597,False,0.0038554968778043985,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6499633789062,3.1535189151763916,-1431.419921875
3.789928600002895,0,,257112,145267,145127,5,1,41597,False,0.0034579194616526365,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.64990234375,3.153517961502075,-1431.419921875
3.8009862000035355,0,,257120,145267,145127,5,1,41597,False,0.004718465264886618,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.64990234375,3.153515100479126,-1431.419921875
3.8120310000085738,0,,257132,145267,145127,5,1,41597,False,0.003461038926616311,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.64990234375,3.153514862060547,-1431.419921875
3.8228621000016574,0,,257142,145267,145127,5,1,41597,False,0.004717597272247076,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.64990234375,3.1535167694091797,-1431.419921875
3.8338425000110874,0,,257152,145267,145127,5,1,41597,False,0.0038569197058677673,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.64990234375,3.1535139083862305,-1431.419921875
3.8446517000120366,0,,257165,145267,145127,5,1,41597,False,0.00471650343388319,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.64990234375,3.153514862060547,-1431.419921875
3.8575354000058724,0,,257175,145267,145127,5,1,41597,False,0.0034579974599182606,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.64990234375,3.153512954711914,-1431.419921875
3.868373100005556,0,,257185,145267,145127,5,1,41597,False,0.0047124456614255905,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6498413085938,3.1535139083862305,-1431.419921875
3.879337400008808,0,,257195,145267,145127,5,1,41597,False,0.003461462678387761,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6498413085938,3.1535143852233887,-1431.419921875
3.8903840000130003,0,,257205,145267,145127,5,1,41597,False,0.004715808667242527,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6498413085938,3.1535115242004395,-1431.419921875
3.9014372000092408,0,,257215,145267,145127,5,1,41597,False,0.003458792343735695,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6498413085938,3.153512716293335,-1431.419921875
3.9124548000108916,0,,257227,145267,145127,5,1,41597,False,0.004715072922408581,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6498413085938,3.153513193130493,-1431.4197998046875
3.923599400004605,0,,257237,145267,145127,5,1,41597,False,0.003849910805001855,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6498413085938,3.1535117626190186,-1431.4197998046875
3.9344211999996332,0,,257247,145267,145127,5,1,41597,False,0.004716753959655762,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6498413085938,3.1535122394561768,-1431.4197998046875
3.9456538000085857,0,,257260,145267,145127,5,1,41597,False,0.003854998154565692,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6498413085938,3.1535093784332275,-1431.4197998046875
3.9565055000130087,0,,257270,145267,145127,5,1,41597,False,0.004719110205769539,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497802734375,3.1535112857818604,-1431.4197998046875
3.967614200009848,0,,257280,145267,145127,5,1,41597,False,0.0038449529092758894,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497802734375,3.153508424758911,-1431.4197998046875
3.978475400013849,0,,257292,145267,145127,5,1,41597,False,0.0034588768612593412,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497802734375,3.1535093784332275,-1431.4197998046875
3.9893627000128618,0,,257310,145267,145127,5,1,41597,False,0.003851601853966713,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497802734375,3.1535069942474365,-1431.4197998046875
4.000504800002091,0,,257322,145267,145127,5,1,41597,False,0.0034613285679370165,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497802734375,3.153508186340332,-1431.4197998046875
4.011588400011533,0,,257332,145267,145127,5,1,41597,False,0.003848372958600521,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497802734375,3.15350604057312,-1431.4197998046875
4.023941000006744,0,,257342,145267,145127,5,1,41597,False,0.003458707593381405,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497802734375,3.1535072326660156,-1431.4197998046875
4.035045900003752,0,,257355,145267,145127,5,1,41597,False,0.0038531336467713118,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497192382812,3.153507709503174,-1431.4197998046875
4.046220800009905,0,,257365,145267,145127,5,1,41597,False,0.004714943002909422,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497192382812,3.153506278991699,-1431.4197998046875
4.057148900013999,0,,257375,145267,145127,5,1,41597,False,0.0038535199128091335,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497192382812,3.1535067558288574,-1431.4197998046875
4.068498400010867,0,,257387,145267,145127,5,1,41597,False,0.0034611981827765703,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497192382812,3.153503894805908,-1431.4197998046875
4.079229000009946,0,,257397,145267,145127,5,1,41597,False,0.003851966466754675,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497192382812,3.153505802154541,-1431.4197998046875
4.090494000003673,0,,257405,145267,145127,5,1,41597,False,0.003459341824054718,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497192382812,3.153502941131592,-1431.4197998046875
4.101505500002531,0,,257417,145267,145127,5,1,41597,False,0.003856130875647068,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497192382812,3.1535024642944336,-1431.4197998046875
4.114511500010849,0,,257427,145267,145127,5,1,41597,False,0.004716766998171806,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6497192382812,3.1535043716430664,-1431.4197998046875
4.125356500007911,0,,257437,145267,145127,5,1,41597,False,0.00385151500813663,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.649658203125,3.153501510620117,-1431.4197998046875
4.136505800008308,0,,257450,145267,145127,5,1,41597,False,0.004726456943899393,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.649658203125,3.1535027027130127,-1431.4197998046875
4.1473536000121385,0,,257470,145267,145127,5,1,41597,False,0.0038541750982403755,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.649658203125,3.1535017490386963,-1431.4197998046875
4.1585149000020465,0,,257470,145267,145127,5,1,41597,False,0.003456555539742112,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.649658203125,3.1535017490386963,-1431.4197998046875
4.169619100008276,0,,257492,145267,145127,5,1,41597,False,0.00385452201589942,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.649658203125,3.153500556945801,-1431.419677734375
4.18064060001052,0,,257502,145267,145127,5,1,41597,False,0.003456502454355359,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.649658203125,3.153501272201538,-1431.419677734375
4.191616900003282,0,,257512,145267,145127,5,1,41597,False,0.003851064946502447,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.649658203125,3.1534981727600098,-1431.419677734375
4.2026765000046,0,,257522,145267,145127,5,1,41597,False,0.003457701997831464,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6495971679688,3.1534993648529053,-1431.419677734375
4.21381939999992,0,,257532,145267,145127,5,1,41597,False,0.0047136698849499226,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6495971679688,3.1534998416900635,-1431.419677734375
4.2252060000027996,0,,257545,145267,145127,5,1,41597,False,0.0034610270522534847,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6495971679688,3.1534969806671143,-1431.419677734375
4.236015900009079,0,,257555,145267,145127,5,1,41597,False,0.004723201971501112,0.0,0.0,0.0,1885,1,0.9230087399482727,-985.6495971679688,3.153498888015747,-1431.419677734375
