timestamp_s,lap_number,lap_time_s,acc_current_lap_ms,acc_last_lap_ms,acc_best_lap_ms,completed_laps,sector_index,last_sector_ms,is_valid_lap,speed_kmh,throttle,brake,steering,rpm,gear,normalized_position,world_x,world_y,world_z
0.0013801000022795051,0,,157240,142135,141515,2,1,41392,False,0.0,0.0,0.0,0.0,0,0,0.9230087399482727,-985.6887817382812,3.1053013801574707,-1431.4200439453125
1.8025812999985646,0,,159010,142135,141515,2,1,41392,False,0.0028930031694471836,0.0,1.0,0.0,3037,1,0.9230087399482727,-985.6875610351562,3.1052238941192627,-1431.419189453125
1.8135709000052884,0,,159057,142135,141515,2,1,41392,False,0.0028870166279375553,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6875610351562,3.1052236557006836,-1431.419189453125
1.8260762999998406,0,,159070,142135,141515,2,1,41392,False,0.0031559010967612267,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6875,3.1052212715148926,-1431.419189453125
1.8370145999942906,0,,159070,142135,141515,2,1,41392,False,0.003172597847878933,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6875,3.1052212715148926,-1431.419189453125
1.847861300004297,0,,159092,142135,141515,2,1,41392,False,0.0030311159789562225,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6875,3.1052210330963135,-1431.419189453125
1.8588835999980802,0,,159102,142135,141515,2,1,41392,False,0.003113824874162674,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6875,3.105220079421997,-1431.419189453125
1.8701270000019576,0,,159115,142135,141515,2,1,41392,False,0.003130674595013261,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6875,3.105219841003418,-1431.419189453125
1.880994199993438,0,,159127,142135,141515,2,1,41392,False,0.0030713356100022793,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6875,3.1052193641662598,-1431.419189453125
1.8919221999967704,0,,159137,142135,141515,2,1,41392,False,0.0030879343394190073,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.1052188873291016,-1431.419189453125
1.9029725000000326,0,,159150,142135,141515,2,1,41392,False,0.0031035367865115404,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.1052186489105225,-1431.419189453125
1.9141703000059351,0,,159157,142135,141515,2,1,41392,False,0.0030882435385137796,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.1052181720733643,-1431.419189453125
1.9247921999922255,0,,159167,142135,141515,2,1,41392,False,0.003084785770624876,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.105217933654785,-1431.419189453125
1.9354906999942614,0,,159180,142135,141515,2,1,41392,False,0.0031072329729795456,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.105217695236206,-1431.419189453125
1.9466615999990609,0,,159190,142135,141515,2,1,41392,False,0.00308753433637321,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.105217218399048,-1431.419189453125
1.9578044999943813,0,,159200,142135,141515,2,1,41392,False,0.003100394271314144,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.1052169799804688,-1431.419189453125
1.9686518999951659,0,,159212,142135,141515,2,1,41392,False,0.003097031731158495,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.1052165031433105,-1431.419189453125
1.9796195999952033,0,,159222,142135,141515,2,1,41392,False,0.0030997972935438156,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6874389648438,3.1052162647247314,-1431.4190673828125
1.9909393999987515,0,,159232,142135,141515,2,1,41392,False,0.003094550920650363,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6873779296875,3.1052157878875732,-1431.4190673828125
2.0017211999947904,0,,159242,142135,141515,2,1,41392,False,0.0031018778681755066,0.0,0.0,0.0,3037,1,0.9230087399482727,-985.6873779296875,3.105215549468994,-1431.4190673828125
