timestamp_s,lap_number,lap_time_s,speed_kmh,throttle,brake,steering,rpm,gear,normalized_position,world_x,world_y,world_z
0.0012857000110670924,0,,0.001718206680379808,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491735458374023,668.7303466796875
0.013048199994955212,0,,0.005568816792219877,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491732597351074,668.7303466796875
0.024207600014051422,0,,0.0017175684915855527,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491737365722656,668.7303466796875
0.03519409999717027,0,,0.005565195344388485,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491738319396973,668.7303466796875
0.046395699988352135,0,,0.001713396399281919,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491734504699707,668.7303466796875
0.0588078000000678,0,,0.005560921039432287,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491739273071289,668.7303466796875
0.07001620001392439,0,,0.006564343813806772,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491735458374023,668.7303466796875
0.08088779999525286,0,,0.00555972708389163,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491740226745605,668.7303466796875
0.09200740000233054,0,,0.0017064966959878802,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491741180419922,668.7303466796875
0.1028093000059016,0,,0.005557166878134012,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491737365722656,668.7303466796875
0.11387880000984296,0,,0.001706475275568664,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491742134094238,668.7303466796875
0.12491079999017529,0,,0.005554480012506247,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491738319396973,668.7303466796875
0.1359408000134863,0,,0.001705113798379898,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491743087768555,668.7303466796875
0.1469818000041414,0,,0.006570000201463699,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491740226745605,668.7303466796875
0.15779029999976046,0,,0.001700713881291449,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491744995117188,668.7303466796875
0.1690320000052452,0,,0.006573510821908712,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491745948791504,668.7303466796875
0.18035969999618828,0,,0.0017001420492306352,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491745948791504,668.7303466796875
0.1917154999973718,0,,0.006577719934284687,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.49174690246582,668.7303466796875
0.20249699999112636,0,,0.001696813735179603,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491743087768555,668.7303466796875
0.21352479999768548,0,,0.00657245796173811,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491747856140137,668.7303466796875
0.22452369998791255,0,,0.005542481318116188,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491748809814453,668.7303466796875
0.23550730000715703,0,,0.006571430247277021,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491748809814453,668.7303466796875
0.24676050001289696,0,,0.0055443402379751205,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.49174976348877,668.7303466796875
0.2579220999905374,0,,0.006582262460142374,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.491745948791504,668.7303466796875
0.2687971999985166,0,,0.005540056619793177,0.0,0.0,0.0,0,1,0.8306893110275269,-131.1322021484375,-11.49174976348877,668.7303466796875
0.2798507999978028,0,,0.006584967486560345,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491751670837402,668.7303466796875
0.2906942999979947,0,,0.0055350628681480885,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.49174690246582,668.7303466796875
0.30134870001347736,0,,0.001692405203357339,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491751670837402,668.7303466796875
0.3124289000115823,0,,0.005535207223147154,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491752624511719,668.7303466796875
0.3231482999981381,0,,0.0016884725773707032,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491754531860352,668.7303466796875
0.33407149999402463,0,,0.00659383786842227,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.49174976348877,668.7303466796875
0.3451168999890797,0,,0.0016847177175804973,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491754531860352,668.7303466796875
0.3564559000078589,0,,0.006596336141228676,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491755485534668,668.7303466796875
0.3672362999932375,0,,0.0016859532333910465,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491751670837402,668.7303466796875
0.37875189998885617,0,,0.006592834368348122,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491755485534668,668.7303466796875
0.3896242000046186,0,,0.0016811750829219818,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.4917573928833,668.7303466796875
0.4007299999939278,0,,0.006592749152332544,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491752624511719,668.7303466796875
0.41178739999304526,0,,0.005524708889424801,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.4917573928833,668.7303466796875
0.42285900001297705,0,,0.006591177079826593,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491753578186035,668.7303466796875
0.43388269998831674,0,,0.005523668136447668,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491758346557617,668.7303466796875
0.4445046999899205,0,,0.001676880638115108,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491759300231934,668.7303466796875
0.4555709999985993,0,,0.005520244594663382,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491755485534668,668.7303466796875
0.4664651000057347,0,,0.00167804432567209,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491759300231934,668.7303466796875
0.47747640000307,0,,0.005521752871572971,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491761207580566,668.7304077148438
0.48873230000026524,0,,0.0016776762204244733,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491762161254883,668.7304077148438
0.49998980000964366,0,,0.005517016164958477,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.4917573928833,668.7304077148438
0.5107528000080492,0,,0.0016749565256759524,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491762161254883,668.7304077148438
0.5219008999993093,0,,0.006604367401450872,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.491758346557617,668.7304077148438
0.5329251000075601,0,,0.0016712128417566419,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.4917631149292,668.7304077148438
0.5439920999924652,0,,0.006606549024581909,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.4917631149292,668.7304077148438
0.5547976999951061,0,,0.0016650890465825796,0.0,0.0,0.0,0,1,0.8306893110275269,-131.13221740722656,-11.49176025390625,668.7304077148438
